1423833   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Latilactobacillus                  Latilactobacillus sakei                                        Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
1446494   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lacticaseibacillus                 Lacticaseibacillus paracasei                                   Lacticaseibacillus paracasei N1115
1545702   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. wkB8                                         Unassigned
2099788   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. CBA3605                                      Unassigned
2099789   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. CBA3606                                      Unassigned
2107999   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus paragasseri                                      Unassigned
2108362   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. D1501                                        Unassigned
2269374   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus terrae                                           Unassigned
2690380   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. JM1                                          Unassigned
2695882   Bacteria   Firmicutes                    Bacilli                    Lactobacillales                          Lactobacillaceae                                    Lactobacillus                      Lactobacillus sp. 3B(2020)                                     Unassigned
595536    Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Methylocystaceae                                    Methylosinus                       Methylosinus trichosporium                                     Methylosinus trichosporium OB3b
2699395   Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Methylocystaceae                                    Methylosinus                       Methylosinus sp. C49                                           Unassigned
1661      Bacteria   Actinobacteria                Actinomycetia              Actinomycetales                          Actinomycetaceae                                    Trueperella                        Trueperella pyogenes                                           Unassigned
312285    Bacteria   Actinobacteria                Actinomycetia              Actinomycetales                          Actinomycetaceae                                    Trueperella                        Trueperella bialowiezensis                                     Unassigned
1435056   Bacteria   Actinobacteria                Actinomycetia              Actinomycetales                          Actinomycetaceae                                    Trueperella                        Trueperella pyogenes                                           Trueperella pyogenes TP8
2733571   Bacteria   Actinobacteria                Actinomycetia              Actinomycetales                          Actinomycetaceae                                    Trueperella                        Trueperella pecoris                                            Unassigned
2819986   Bacteria   Actinobacteria                Actinomycetia              Actinomycetales                          Actinomycetaceae                                    Trueperella                        Trueperella pecoris                                            Unassigned
82977     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Buttiauxella                       Buttiauxella agrestis                                          Unassigned
2479367   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Buttiauxella                       Buttiauxella sp. 3AFRM03                                       Unassigned
1472767   Bacteria   Firmicutes                    Bacilli                    Bacillales                               Bacillaceae                                         Lentibacillus                      Lentibacillus amyloliquefaciens                                Unassigned
2518176   Bacteria   Firmicutes                    Bacilli                    Bacillales                               Bacillaceae                                         Lentibacillus                      Lentibacillus sp. CBA3610                                      Unassigned
1768242   Bacteria   Proteobacteria                Betaproteobacteria         Burkholderiales                          Unassigned                                          Paucibacter                        Paucibacter sp. KCTC 42545                                     Unassigned
571177    Bacteria   Proteobacteria                Deltaproteobacteria        Desulfobacterales                        Desulfobacteraceae                                  Desulfosarcina                     Desulfosarcina alkanivorans                                    Unassigned
885957    Bacteria   Proteobacteria                Deltaproteobacteria        Desulfobacterales                        Desulfobacteraceae                                  Desulfosarcina                     Desulfosarcina ovata                                           Desulfosarcina ovata subsp. sediminis
947919    Bacteria   Proteobacteria                Deltaproteobacteria        Desulfobacterales                        Desulfobacteraceae                                  Desulfosarcina                     Desulfosarcina widdelii                                        Unassigned
2752305   Bacteria   Proteobacteria                Deltaproteobacteria        Desulfobacterales                        Desulfobacteraceae                                  Desulfosarcina                     Desulfosarcina ovata                                           Desulfosarcina ovata subsp. ovata
40269     Bacteria   Proteobacteria                Gammaproteobacteria        Vibrionales                              Vibrionaceae                                        Aliivibrio                         Aliivibrio salmonicida                                         Unassigned
312309    Bacteria   Proteobacteria                Gammaproteobacteria        Vibrionales                              Vibrionaceae                                        Aliivibrio                         Aliivibrio fischeri                                            Aliivibrio fischeri ES114
316275    Bacteria   Proteobacteria                Gammaproteobacteria        Vibrionales                              Vibrionaceae                                        Aliivibrio                         Aliivibrio salmonicida                                         Aliivibrio salmonicida LFI1238
388396    Bacteria   Proteobacteria                Gammaproteobacteria        Vibrionales                              Vibrionaceae                                        Aliivibrio                         Aliivibrio fischeri                                            Aliivibrio fischeri MJ11
1088719   Bacteria   Proteobacteria                Gammaproteobacteria        Vibrionales                              Vibrionaceae                                        Aliivibrio                         Aliivibrio fischeri                                            Aliivibrio fischeri SR5
670052    Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Microbacteriaceae                                   Cryobacterium                      Cryobacterium arcticum                                         Unassigned
1978566   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Microbacteriaceae                                   Cryobacterium                      Cryobacterium sp. LW097                                        Unassigned
2220095   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Microbacteriaceae                                   Cryobacterium                      Cryobacterium soli                                             Unassigned
51515     Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Peptococcaceae                                      Dehalobacterium                    Dehalobacterium formicoaceticum                                Unassigned
1712410   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Peptococcaceae                                      Thermoanaerosceptrum               Thermoanaerosceptrum fracticalcis                              Unassigned
313603    Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter sp. HTCC2170                                        Unassigned
320912    Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter dokdonensis                                         Unassigned
1178778   Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter cobaltidurans                                       Unassigned
1644130   Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter sp. 1_2014MBL_MicDiv                                Unassigned
1836467   Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter hydrothermalis                                      Unassigned
2496865   Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Flavobacteriaceae                                   Maribacter                         Maribacter sp. MJ134                                           Unassigned
1441386   Bacteria   Thermotogae                   Thermotogae                Mesoaciditogales                         Mesoaciditogaceae                                   Athalassotoga                      Athalassotoga saccharophila                                    Unassigned
1849015   Bacteria   Proteobacteria                Epsilonproteobacteria      Campylobacterales                        Campylobacteraceae                                  Pseudoarcobacter                   Pseudoarcobacter acticola                                      Unassigned
1150469   Bacteria   Proteobacteria                Alphaproteobacteria        Rhodospirillales                         Rhodospirillaceae                                   Pararhodospirillum                 Pararhodospirillum photometricum                               Pararhodospirillum photometricum DSM 122
1531      Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Lachnospiraceae                                     Enterocloster                      Enterocloster clostridioformis                                 Unassigned
208479    Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Lachnospiraceae                                     Enterocloster                      Enterocloster bolteae                                          Unassigned
2683590   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Microbacteriaceae                                   Diaminobutyricimonas               Diaminobutyricimonas sp. LJ205                                 Unassigned
1525      Bacteria   Firmicutes                    Clostridia                 Thermoanaerobacterales                   Thermoanaerobacteraceae                             Moorella                           Moorella thermoacetica                                         Unassigned
55779     Bacteria   Firmicutes                    Clostridia                 Thermoanaerobacterales                   Thermoanaerobacteraceae                             Moorella                           Moorella glycerini                                             Unassigned
264732    Bacteria   Firmicutes                    Clostridia                 Thermoanaerobacterales                   Thermoanaerobacteraceae                             Moorella                           Moorella thermoacetica                                         Moorella thermoacetica ATCC 39073
1736      Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Eubacteriaceae                                      Eubacterium                        Eubacterium limosum                                            Unassigned
53442     Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Eubacteriaceae                                      Eubacterium                        Eubacterium callanderi                                         Unassigned
2041044   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Eubacteriaceae                                      Eubacterium                        Eubacterium maltosivorans                                      Unassigned
2764325   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Eubacteriaceae                                      Eubacterium                        Eubacterium sp. NSJ-61                                         Unassigned
644966    Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Clostridiales Family XVII. Incertae Sedis           Thermaerobacter                    Thermaerobacter marianensis                                    Thermaerobacter marianensis DSM 12885
2293838   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Clostridiales Family XVII. Incertae Sedis           Thermaerobacter                    Thermaerobacter sp. PB12/4term                                 Unassigned
2546351   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Clostridiales Family XVII. Incertae Sedis           Thermaerobacter                    Thermaerobacter sp. FW80                                       Unassigned
2698684   Bacteria   Proteobacteria                Gammaproteobacteria        Nevskiales                               Sinobacteraceae                                     Sinimarinibacterium                Sinimarinibacterium sp. NLF-5-8                                Unassigned
2675053   Bacteria   Proteobacteria                Gammaproteobacteria        Thiotrichales                            Piscirickettsiaceae                                 Thiosulfativibrio                  Thiosulfativibrio zosterae                                     Unassigned
29466     Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella parvula                                            Unassigned
39777     Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella atypica                                            Unassigned
39778     Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella dispar                                             Unassigned
248315    Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella rodentium                                          Unassigned
479436    Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella parvula                                            Veillonella parvula DSM 2008
1316254   Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella parvula                                            Veillonella parvula HSIVP1
2682456   Bacteria   Firmicutes                    Negativicutes              Veillonellales                           Veillonellaceae                                     Veillonella                        Veillonella nakazawae                                          Unassigned
1028800   Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Rhizobiaceae                                        Neorhizobium                       Neorhizobium galegae                                           Neorhizobium galegae bv. orientalis str. HAMBI 540
1028801   Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Rhizobiaceae                                        Neorhizobium                       Neorhizobium galegae                                           Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
1825976   Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Rhizobiaceae                                        Neorhizobium                       Neorhizobium sp. NCHU2750                                      Unassigned
2060726   Bacteria   Proteobacteria                Alphaproteobacteria        Hyphomicrobiales                         Rhizobiaceae                                        Neorhizobium                       Neorhizobium sp. SOG26                                         Unassigned
1549850   Bacteria   Proteobacteria                Alphaproteobacteria        Rhodobacterales                          Rhodobacteraceae                                    Thioclava                          Thioclava electrotropha                                        Unassigned
1915078   Bacteria   Proteobacteria                Alphaproteobacteria        Rhodobacterales                          Rhodobacteraceae                                    Thioclava                          Thioclava nitratireducens                                      Unassigned
1115758   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Peptostreptococcaceae                               Romboutsia                         Romboutsia ilealis                                             Unassigned
1507512   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Peptostreptococcaceae                               Romboutsia                         Romboutsia hominis                                             Unassigned
2724150   Bacteria   Firmicutes                    Clostridia                 Eubacteriales                            Peptostreptococcaceae                               Romboutsia                         Romboutsia sp. CE17                                            Unassigned
2596912   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Microbacteriaceae                                   Glaciihabitans                     Glaciihabitans sp. INWT7                                       Unassigned
747365    Bacteria   Firmicutes                    Clostridia                 Thermoanaerobacterales                   Thermodesulfobiaceae                                Thermodesulfobium                  Thermodesulfobium narugense                                    Thermodesulfobium narugense DSM 14796
1794699   Bacteria   Firmicutes                    Clostridia                 Thermoanaerobacterales                   Thermodesulfobiaceae                                Thermodesulfobium                  Thermodesulfobium acidiphilum                                  Unassigned
2567881   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Micrococcaceae                                      Citricoccus                        Citricoccus sp. SGAir0253                                      Unassigned
342950    Bacteria   Proteobacteria                Gammaproteobacteria        Alteromonadales                          Shewanellaceae                                      Parashewanella                     Parashewanella spongiae                                        Unassigned
2547970   Bacteria   Proteobacteria                Gammaproteobacteria        Alteromonadales                          Shewanellaceae                                      Parashewanella                     Parashewanella tropica                                         Unassigned
2490858   Bacteria   Firmicutes                    Bacilli                    Bacillales                               Thermoactinomycetaceae                              Staphylospora                      Staphylospora marina                                           Unassigned
245188    Bacteria   Proteobacteria                Alphaproteobacteria        Rhodobacterales                          Rhodobacteraceae                                    Yoonia                             Yoonia vestfoldensis                                           Unassigned
1658665   Bacteria   Proteobacteria                Betaproteobacteria         Burkholderiales                          Unassigned                                          Mitsuaria                          Mitsuaria sp. 7                                                Unassigned
554       Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium carotovorum                                     Unassigned
555       Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium carotovorum                                     Pectobacterium carotovorum subsp. carotovorum
29471     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium atrosepticum                                    Unassigned
78398     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium odoriferum                                      Unassigned
180957    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium brasiliense                                     Unassigned
218491    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium atrosepticum                                    Pectobacterium atrosepticum SCRI1043
561230    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium carotovorum                                     Pectobacterium carotovorum subsp. carotovorum PC1
561231    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium parmentieri                                     Pectobacterium parmentieri WPP163
1150613   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium carotovorum                                     Pectobacterium carotovorum subsp. carotovorum PCCS1
1175631   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium wasabiae                                        Pectobacterium wasabiae CFBP 3304
1201031   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium aroidearum                                      Unassigned
1218933   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium carotovorum                                     Pectobacterium carotovorum subsp. carotovorum PCC21
1905730   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium parmentieri                                     Unassigned
2042057   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium polaris                                         Unassigned
2108399   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium punjabense                                      Unassigned
2488639   Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Pectobacteriaceae                                   Pectobacterium                     Pectobacterium versatile                                       Unassigned
357808    Bacteria   Chloroflexi                   Chloroflexia               Chloroflexales                           Roseiflexaceae                                      Roseiflexus                        Roseiflexus sp. RS-1                                           Unassigned
383372    Bacteria   Chloroflexi                   Chloroflexia               Chloroflexales                           Roseiflexaceae                                      Roseiflexus                        Roseiflexus castenholzii                                       Roseiflexus castenholzii DSM 13941
2758442   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Cellulomonadaceae                                   Actinotalea                        Actinotalea sp. JY-7876                                        Unassigned
1379      Bacteria   Firmicutes                    Bacilli                    Bacillales                               Unassigned                                          Gemella                            Gemella haemolysans                                            Unassigned
29391     Bacteria   Firmicutes                    Bacilli                    Bacillales                               Unassigned                                          Gemella                            Gemella morbillorum                                            Unassigned
84135     Bacteria   Firmicutes                    Bacilli                    Bacillales                               Unassigned                                          Gemella                            Gemella sanguinis                                              Unassigned
1785995   Bacteria   Firmicutes                    Bacilli                    Bacillales                               Unassigned                                          Gemella                            Gemella sp. oral taxon 928                                     Unassigned
2040624   Bacteria   Firmicutes                    Bacilli                    Bacillales                               Unassigned                                          Gemella                            Gemella sp. ND 6198                                            Unassigned
837       Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Unassigned
36874     Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas cangingivalis                                    Unassigned
242619    Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis W83
393921    Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas crevioricanis                                    Unassigned
431947    Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis ATCC 33277
712435    Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas sp. oral taxon 275                               Unassigned
879243    Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas asaccharolytica                                  Porphyromonas asaccharolytica DSM 20707
1030843   Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis TDC60
1403335   Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis 381
1403336   Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis AJW4
1403338   Bacteria   Bacteroidetes                 Bacteroidia                Bacteroidales                            Porphyromonadaceae                                  Porphyromonas                      Porphyromonas gingivalis                                       Porphyromonas gingivalis A7A1-28
483547    Bacteria   Proteobacteria                Deltaproteobacteria        Desulfuromonadales                       Geobacteraceae                                      Geoalkalibacter                    Geoalkalibacter subterraneus                                   Unassigned
755732    Bacteria   Bacteroidetes                 Flavobacteriia             Flavobacteriales                         Crocinitomicaceae                                   Fluviicola                         Fluviicola taffensis                                           Fluviicola taffensis DSM 16823
2603206   Bacteria   Actinobacteria                Actinomycetia              Micrococcales                            Ruaniaceae                                          Ruania                             Ruania sp. HY168                                               Unassigned
562       Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
564       Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia fergusonii                                         Unassigned
37762     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli B
83333     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli K-12
83334     Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
155864    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli O157:H7 str. EDL933
168807    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
168927    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
183192    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
199310    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli CFT073
208962    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia albertii                                           Unassigned
216592    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli 042
244319    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
316385    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli K-12
316401    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli ETEC H10407
316407    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli K-12
316435    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli Nissle 1917
331111    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli O139:H28 str. E24377A
331112    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli HS
340186    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli E110019
362663    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli 536
364106    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli UTI89
373045    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
376725    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Unassigned
386585    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli O157:H7 str. Sakai
405955    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli APEC O1
409438    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli SE11
413997    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli B str. REL606
431946    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli SE15
439855    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli SMS-3-5
444450    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli O157:H7 str. EC4115
469008    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli BL21(DE3)
481805    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli ATCC 8739
498388    Bacteria   Proteobacteria                Gammaproteobacteria        Enterobacterales                         Enterobacteriaceae                                  Escherichia                        Escherichia coli                                               Escherichia coli C
